player_name,Nationality,Preferred Foot,Date of Birth,appearances_,sub_appearances,XA,pass_attempts,pass_accuracy,long_pass_attempts,long_pass_accuracy,Minutes Played,Duels Won,Total Tackles,Interceptions,Blocks,Red Cards,Yellow Cards,XG,Touches in the Opposition Box,Aerial Duels Won,Assists,Shots On Target Inside the Box,cross_attempts,cross_accuracy,dribble_attempts,dribble_accuracy,Fouls,Goals,Hit Woodwork,Offsides,Shots On Target Outside the Box,Corners Taken,Appearances,free_kick_attempts,free_kicks_scored,Passes,Own Goals,Penalties Taken,Goals Conceded,Clean Sheets,Saves Made,Penalties Faced,penalty_attempts,penalties_scored,penalties_saved,penalty_save_precentage,player_image_url,player_country,player_club,player_position
Lander Emery,Spain,,29/03/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Spain,Aston Villa,Goalkeeper
Thiago Silva,Brazil,Right,22/09/1984,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/51090.png,Brazil,Chelsea,Defender
Julio Enciso,Paraguay,Right,23/01/2004,25,11,1.06,354,74,14,43,1164,94,12,1,1,0,3,1.75,46,14,3,6,15,13,76,53,12,2,1,0,12,25,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/474120.png,Paraguay,Ipswich Town,Midfielder
Wataru Endo,Japan,Right,09/02/1993,20,19,0.1,189,94,0,0,261,24,12,6,1,0,0,0.0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/158983.png,Japan,Liverpool,Midfielder
Ethan Ennis,England,Right,11/12/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Midfielder
Christian Eriksen,Denmark,Both,14/02/1992,23,12,2.61,657,86,62,60,1059,24,19,7,5,0,4,1.36,17,2,2,0,26,31,0,0,8,1,1,0,5,62,0,3,3,0,0,0,0,0,0,0,1,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/80607.png,Denmark,Manchester United,Midfielder
Mateus Fernandes,Portugal,Right,10/07/2004,36,2,3.64,1236,85,89,65,2919,208,89,28,8,0,8,4.01,50,15,4,18,40,18,98,50,46,2,0,4,14,54,0,4,4,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/551226.png,Portugal,Southampton,Midfielder
Romain Esse,England,Left,13/05/2005,7,6,0.42,42,76,4,50,135,17,9,1,0,0,0,0.32,11,3,1,0,0,0,6,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Crystal Palace,Midfielder
Pervis Estupiñán,Ecuador,Left,21/01/1998,30,4,2.49,1308,88,59,44,2403,150,65,37,5,0,5,1.17,36,46,1,0,80,28,32,59,36,1,0,3,13,37,0,3,3,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/204214.png,Ecuador,Brighton and Hove Albion,Defender
Jonny Evans,Northern Ireland,Both,03/01/1988,7,4,0.03,214,89,12,50,314,24,8,5,2,0,1,0.13,3,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/37642.png,Northern Ireland,Manchester United,Defender
Jake Evans,England,,04/06/2008,4,4,0.0,3,67,0,0,21,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Forward
Julian Eyestone,United States,Right,21/04/2006,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,United States,Brentford,Goalkeeper
Eberechi Eze,England,Right,29/06/1998,34,3,4.68,914,82,65,55,2600,164,39,11,0,0,1,10.5,104,7,8,27,29,24,129,52,13,8,5,9,35,62,0,16,16,0,0,0,0,0,0,0,2,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232413.png,England,Crystal Palace,Midfielder
Lukasz Fabianski,Poland,Right,18/04/1985,14,1,0.0,439,64,251,37,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,2,50,3,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/37096.png,Poland,West Ham United,Goalkeeper
Wout Faes,Belgium,Right,03/04/1998,34,4,0.43,1550,88,176,45,2812,103,42,26,35,0,4,1.53,28,47,0,0,0,0,6,83,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/218218.png,Belgium,Leicester City,Defender
Romain Faivre,France,Left,14/07/1998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/441240.png,France,Bournemouth,Midfielder
Amar Fatah,Sweden,Right,19/02/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Sweden,Manchester City,Forward
Abdul Fatawu,Ghana,Left,08/03/2004,11,5,1.42,158,68,20,55,577,84,21,4,0,0,0,0.42,28,14,2,3,30,20,57,51,11,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/531442.png,Ghana,Leicester City,Forward
Ansu Fati,Spain,Right,31/10/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/465607.png,Spain,Brighton and Hove Albion,Forward
Josh Feeney,England,Right,06/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/536110.png,England,Aston Villa,Defender
Nathan Ferguson,England,,06/10/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232423.png,England,Crystal Palace,Defender
Evan Ferguson,Ireland,Right,19/10/2004,21,18,0.4,93,76,5,40,387,23,7,1,2,0,0,0.54,20,9,0,2,0,0,7,57,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/487117.png,Ireland,West Ham United,Forward
Enzo Fernández,Argentina,Right,17/01/2001,36,4,6.22,1778,84,172,58,2946,159,65,13,7,0,8,6.13,85,15,7,14,45,20,47,55,52,6,0,2,14,74,0,2,2,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/448047.png,Argentina,Chelsea,Midfielder
Jota Silva,Portugal,Right,01/08/1999,31,26,1.84,171,66,15,40,840,81,27,12,1,0,5,2.11,48,21,1,8,21,19,25,40,24,3,1,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/510500.png,Portugal,Nottingham Forest,Forward
Fábio Vieira,Portugal,Left,30/05/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/438098.png,Portugal,Arsenal,Midfielder
Will Fish,England,Right,17/02/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Defender
Jayce Fitzgerald,England,Right,09/05/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Midfielder
Mark Flekken,Netherlands,Both,13/06/1993,0,0,0.0,1588,72,774,44,0,0,0,0,0,0,1,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,55,7,153,1,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/118342.png,Netherlands,Brentford,Goalkeeper
Jack Fletcher,England,Left,19/03/2007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Midfielder
Phil Foden,England,Left,28/05/2000,28,8,5.34,852,89,44,77,1779,64,13,9,1,0,2,5.16,87,3,2,8,26,38,37,38,5,7,1,3,19,46,0,2,2,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/209244.png,England,Manchester City,Midfielder
Wes Foderingham,England,Left,14/01/1991,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/82143.png,England,West Ham United,Goalkeeper
Wesley Fofana,France,Right,17/12/2000,0,0,0.22,781,91,33,42,1176,64,13,14,9,0,7,0.44,12,27,0,0,0,0,11,73,24,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/444463.png,France,Chelsea,Defender
David Datro Fofana,Cote d’Ivoire,Right,22/12/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Cote d’Ivoire,Chelsea,Forward
Carlos Forbs,Portugal,Left,19/03/2004,10,9,0.11,80,71,0,0,232,17,8,1,0,0,2,0.14,14,1,0,0,9,11,12,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/463212.png,Portugal,Wolverhampton Wanderers,Forward
Omari Forson,England,Left,20/07/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Midfielder
Fraser Forster,England,Right,17/03/1988,0,0,0.0,167,83,38,39,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,1,29,2,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/40383.png,England,Tottenham Hotspur,Goalkeeper
Tyrese Francois,Australia,Left,16/07/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/432931.png,Australia,Fulham,Midfielder
Matheus França,Brazil,Right,01/04/2004,4,4,0.18,14,71,0,0,52,3,2,1,1,0,0,0.25,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Brazil,Crystal Palace,Forward
Nathan Fraser,Ireland,Right,22/02/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/531363.png,Ireland,Wolverhampton Wanderers,Forward
Ryan Fraser,Scotland,Right,24/02/1994,8,4,0.0,87,85,0,0,306,14,6,1,1,1,0,0.0,3,2,0,0,0,0,3,67,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/90105.png,Scotland,Southampton,Midfielder
Ryan Fredericks,England,,10/10/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/81012.png,England,Bournemouth,Defender
Benjamin Fredrick,Nigeria,Right,28/05/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/612534.png,Nigeria,Brentford,Defender
Tyler Fredricson,England,Right,23/02/2005,0,0,0.02,122,90,8,50,166,15,5,1,0,0,0,0.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Defender
Fábio Carvalho,Portugal,Right,30/08/2002,19,16,0.56,166,75,10,50,446,27,13,3,1,0,1,2.51,24,2,1,5,5,20,12,17,5,2,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/244858.png,Portugal,Brentford,Midfielder
Jorginho,Italy,Right,20/12/1991,15,6,0.59,473,87,28,43,702,31,12,7,0,0,5,0.06,3,2,0,0,0,0,3,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/85955.png,Italy,Arsenal,Midfielder
Remo Freuler,Switzerland,Right,15/04/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/89076.png,Switzerland,Nottingham Forest,Midfielder
João Félix,Portugal,Right,10/11/1999,12,9,0.45,195,86,9,56,364,39,8,3,0,0,2,2.23,30,4,1,3,0,0,24,42,6,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/428399.png,Portugal,Chelsea,Forward
Niclas Füllkrug,Germany,Right,09/02/1993,18,12,0.42,196,68,9,44,788,50,4,1,0,0,2,2.17,40,39,2,6,0,0,7,14,21,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/91889.png,Germany,West Ham United,Forward
Cody Gakpo,Netherlands,Right,07/05/1999,35,12,3.77,547,84,18,72,1938,107,28,12,3,0,5,7.09,124,17,4,17,74,15,52,60,20,10,1,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/243298.png,Netherlands,Liverpool,Forward
Conor Gallagher,England,Right,06/02/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232787.png,England,Chelsea,Midfielder
Tomas Galvez,Finland,Left,28/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Finland,Manchester City,Defender
Gonçalo Guedes,Portugal,Right,29/11/1996,29,19,0.93,310,77,23,39,987,47,16,5,0,0,1,3.2,41,6,4,5,21,29,24,38,15,2,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/181284.png,Portugal,Wolverhampton Wanderers,Forward
Andrés García,Spain,Right,07/02/2003,7,2,0.45,158,92,6,50,317,14,9,2,0,0,0,0.04,2,0,0,0,18,28,17,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Spain,Aston Villa,Defender
Joe Gardner,Ireland,Right,06/06/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/536681.png,England,Nottingham Forest,Forward
Alejandro Garnacho,Argentina,Right,01/07/2004,36,13,2.77,750,83,28,64,2195,102,30,13,0,0,3,7.33,186,3,2,39,55,15,81,32,12,6,3,10,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/493105.png,Argentina,Manchester United,Forward
James Garner,England,Right,13/03/2001,21,4,1.38,698,82,55,51,1594,80,47,23,4,0,5,0.67,15,11,1,4,28,18,19,37,20,0,1,0,2,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232928.png,England,Everton,Midfielder
Joe Gauci,Australia,Right,04/07/2000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/462492.png,Australia,Aston Villa,Goalkeeper
Billy Gee,England,Right,30/07/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Chelsea,Defender
Tyrique George,England,Right,04/02/2006,8,7,0.27,50,82,0,0,178,5,2,2,0,0,1,0.2,10,0,1,0,3,33,5,60,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/550615.png,England,Chelsea,Forward
Saman Ghoddos,Iran,Right,06/09/1993,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/205836.png,Iran,Brentford,Forward
Morgan Gibbs-White,England,Right,27/01/2000,0,0,4.69,1213,81,82,62,2822,154,43,23,5,1,9,6.34,97,41,8,15,45,29,66,47,38,7,0,7,13,1,34,4,4,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/222531.png,England,Nottingham Forest,Midfielder
Bryan Gil,Spain,Left,11/02/2001,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/436234.png,Spain,Tottenham Hotspur,Forward
Alfie Gilchrist,England,Right,28/11/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/514280.png,England,Chelsea,Defender
Mark Gillespie,England,Right,27/03/1992,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/81441.png,England,Newcastle United,Goalkeeper
Billy Gilmour,Scotland,Right,11/06/2001,2,1,0.04,66,88,7,57,97,7,3,0,0,0,0,0.08,0,0,0,0,0,0,2,50,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/243568.png,Scotland,Brighton and Hove Albion,Midfielder
Ben Godfrey,England,Right,15/01/1998,3,1,0.02,50,82,0,0,159,4,1,2,1,0,1,0.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/198826.png,England,Ipswich Town,Defender
Martial Godo,Cote d’Ivoire,Right,14/03/2003,2,2,0.08,14,71,0,0,21,1,0,1,0,0,0,0.0,7,0,0,0,0,0,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/573062.png,Cote d’Ivoire,Fulham,Forward
Harvey Godsmark-Ford,England,Right,25/09/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Leicester City,Midfielder
Michael Golding,England,Right,23/05/2006,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/549640.png,England,Leicester City,Midfielder
Toti Gomes,Portugal,Left,16/01/1999,31,1,0.6,1665,87,141,35,2615,149,61,25,17,0,7,0.73,20,53,1,0,13,23,30,67,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/510362.png,Portugal,Wolverhampton Wanderers,Defender
Mauro Bandeira,Portugal,Right,18/11/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Portugal,Arsenal,Midfielder
Beto,Guinea-Bissau,Right,31/01/1998,30,15,0.47,264,59,8,38,1528,155,14,4,2,0,2,7.86,92,99,0,18,4,25,36,53,33,8,2,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/486385.png,Guinea-Bissau,Everton,Forward
João Gomes,Brazil,Right,12/02/2001,36,1,1.9,1574,86,84,52,2987,204,116,25,4,1,9,2.89,46,11,1,7,28,21,58,52,70,3,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/448089.png,Brazil,Wolverhampton Wanderers,Midfielder
Joe Gomez,England,Right,23/05/1997,9,3,0.1,416,89,28,46,519,25,13,7,6,0,1,0.33,5,9,0,0,2,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/171287.png,England,Liverpool,Defender
Nico González,Spain,Right,03/01/2002,11,2,0.49,621,92,17,47,763,38,16,8,0,0,3,0.48,11,16,0,0,0,0,4,25,13,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Spain,Manchester City,Midfielder
Enso González,Paraguay,Left,20/01/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,Paraguay,Wolverhampton Wanderers,Forward
Charlie Goode,England,Right,03/08/1995,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/213687.png,England,Brentford,Defender
Anthony Gordon,England,Right,24/02/2001,34,6,5.11,809,81,38,58,2444,149,32,7,2,0,2,8.03,139,8,5,20,76,28,85,45,20,6,1,8,12,53,0,1,1,0,0,0,0,0,0,0,2,1,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/232826.png,England,Newcastle United,Forward
Kaide Gordon,England,Left,05/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/496185.png,England,Liverpool,Forward
Daniel Gore,England,Right,26/09/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester United,Midfielder
Jimi Gower,England,Right,01/10/2004,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Arsenal,Midfielder
Hubert Graczyk,Poland,Right,28/02/2003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/439483.png,Poland,Manchester United,Goalkeeper
True Grant,England,,02/11/2005,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/placeholder.png,England,Manchester City,Goalkeeper
Ryan Gravenberch,Netherlands,Right,16/05/2002,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague25/photos/players/110x140/441266.png,Netherlands,Liverpool,Midfielder
